"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/24/2017","61","Ozone","San Martin","06-085-2006","AQS","14","61",".","45","54"
"10/25/2017","64","Ozone","San Martin","06-085-2006","AQS","15","64","36","54","50"
"10/26/2017","71","Ozone","San Martin","06-085-2006","AQS","16","71",".","63","69"
"10/27/2017","87","Ozone","San Martin","06-085-2006","AQS","15","87",".","67","58"
"10/28/2017","62","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","50","20","62","35"
"10/29/2017","70","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","25",".","70","23"
"10/30/2017","32","Ozone","San Martin","06-085-2006","AQS","8","32",".","27","15"
"10/31/2017","35","Ozone","San Martin","06-085-2006","AQS","8","35","16","28","26"
"11/01/2017","42","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","39",".","42","27"
"11/02/2017","40","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","34",".","40","29"
"11/03/2017","32","Ozone","San Martin","06-085-2006","AQS","7","32","13","27","15"
"11/04/2017","31","Ozone","Gilroy","06-085-0002","AQS","8","31",".","24","20"
"11/05/2017","37","Ozone","San Martin","06-085-2006","AQS","9","37",".","29","26"
"11/06/2017","35","Ozone","San Jose - Jackson","06-085-0005","AQS","9","35","13","25","28"
"11/07/2017","45","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","38",".","45","41"
"11/08/2017","33","PM2.5","Gilroy","06-085-0002","AQS","11","31",".","33","31"
"11/09/2017","31","Ozone","San Martin","06-085-2006","AQS","8","31","8","22","22"
"11/10/2017","31","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","29",".","27","31"
"11/11/2017","32","Ozone","San Martin","06-085-2006","AQS","10","32",".","29","26"
"11/12/2017","32","PM2.5","Gilroy","06-085-0002","AQS","8","32","11","32","29"
"11/13/2017","28","Ozone","San Martin","06-085-2006","AQS","8","28",".","21","19"
"11/14/2017","31","Ozone","San Jose - Jackson","06-085-0005","AQS","8","31",".","28","31"
"11/15/2017","34","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","33","17","34","32"
"11/16/2017","26","NO2","San Jose - Jackson","06-085-0005","AQS","7","25",".","20","26"
"11/17/2017","33","Ozone","San Martin","06-085-2006","AQS","8","33",".","30","33"
"11/18/2017","50","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","29","19","50","33"
"11/19/2017","59","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","29",".","59","35"
"11/20/2017","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","23",".","55","37"
"11/21/2017","70","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","19","35","70","38"
"11/22/2017","70","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","19",".","70","33"
"11/23/2017","68","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","21",".","68","25"
"11/24/2017","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","26","14","54","26"
"11/25/2017","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","39",".","53","38"
"11/26/2017","31","Ozone","Gilroy","06-085-0002","AQS","14","31",".","28","19"
"11/27/2017","37","Ozone","San Jose - Jackson","06-085-0005","AQS","7","37","11","22","35"
"11/28/2017","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","23",".","38","26"
"11/29/2017","41","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","22",".","41","35"
"11/30/2017","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","20","25","52","33"
"12/01/2017","63","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","14",".","63","36"
"12/02/2017","75","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","15",".","75","34"
"12/03/2017","31","Ozone","San Jose - Jackson","06-085-0005","AQS","14","31","8","23","27"
"12/04/2017","30","Ozone","San Jose - Jackson","06-085-0005","AQS","6","30",".","12","25"
"12/05/2017","39","NO2","San Jose - Jackson","06-085-0005","AQS","11","24",".","27","39"
"12/06/2017","61","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","15","36","61","44"
"12/07/2017","67","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","17","7",".","67","45"
"12/08/2017","69","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","10",".","69","44"
"12/09/2017","84","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","20","13","38","84","46"
"12/10/2017","75","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","19",".","75","44"
"12/11/2017","74","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","20","12",".","74","48"
"12/12/2017","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","8","39","67","47"
"12/13/2017","72","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","17","8",".","72","45"
"12/14/2017","82","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","20","9",".","82","49"
"12/15/2017","92","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","6","51","92","46"
"12/16/2017","47","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","31",".","47","32"
"12/17/2017","33","Ozone","San Jose - Jackson","06-085-0005","AQS","10","33",".","29","33"
"12/18/2017","58","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","16","33","58","45"
"12/19/2017","57","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","19",".","57","39"
"12/20/2017","34","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","31",".","27","34"
"12/21/2017","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","26","16","35","32"
"12/22/2017","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","15",".","55","37"
"12/23/2017","96","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","14",".","96","36"
"12/24/2017","115","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","6",".","115","35"
"12/25/2017","99","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","17","17",".","99","32"
"12/26/2017","71","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","16",".","71","37"
"12/27/2017","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","15",".","64","35"
"12/28/2017","72","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","17","8",".","72","36"
"12/29/2017","78","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","7",".","78","36"
"12/30/2017","126","PM2.5","San Jose - Jackson","06-085-0005","AQS","18","9",".","126","38"
"12/31/2017","130","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","19","14",".","130","36"
