"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/31/2015","34","Ozone","Gilroy","06-085-0002","AQS","11","34",".","30","25"
"11/01/2015","32","Ozone","Gilroy","06-085-0002","AQS","3","32",".","10","17"
"11/02/2015","31","Ozone","Los Gatos","06-085-1001","AQS","6","31","7","18","25"
"11/03/2015","28","Ozone","San Martin","06-085-2006","AQS","9","28",".","20","25"
"11/04/2015","34","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","32",".","25","34"
"11/05/2015","36","NO2","San Jose - Knox Avenue","06-085-0006","AQS","8","29","17","29","36"
"11/06/2015","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","30",".","45","38"
"11/07/2015","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","34",".","43","38"
"11/08/2015","41","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","27","14","41","30"
"11/09/2015","35","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","31",".","26","35"
"11/10/2015","38","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","31",".","28","38"
"11/11/2015","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","27","17","48","35"
"11/12/2015","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","23",".","53","34"
"11/13/2015","61","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","25",".","61","42"
"11/14/2015","67","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","32","27","67","34"
"11/15/2015","35","Ozone","Gilroy","06-085-0002","AQS","10","35",".","25","18"
"11/16/2015","34","Ozone","Gilroy","06-085-0002","AQS","7","34",".","20","32"
"11/17/2015","31","NO2","San Jose - Knox Avenue","06-085-0006","AQS","9","25","14","29","31"
"11/18/2015","35","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","26",".","35","30"
"11/19/2015","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","21",".","44","38"
"11/20/2015","43","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","24","21","43","32"
"11/21/2015","65","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","25",".","65","42"
"11/22/2015","70","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","32",".","70","43"
"11/23/2015","71","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","26","33","71","37"
"11/24/2015","40","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","28",".","40","34"
"11/25/2015","36","NO2","San Jose - Jackson","06-085-0005","AQS","10","27",".","33","36"
"11/26/2015","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","25","14","54","29"
"11/27/2015","48","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","26",".","48","31"
"11/28/2015","60","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","25",".","60","32"
"11/29/2015","59","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","30","19","59","37"
"11/30/2015","62","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","16",".","62","40"
"12/01/2015","60","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","15",".","60","44"
"12/02/2015","70","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","5","35","70","38"
"12/03/2015","41","PM2.5","Gilroy","06-085-0002","AQS","19","21",".","41","30"
"12/04/2015","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","25",".","38","37"
"12/05/2015","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","17","22","54","33"
"12/06/2015","35","PM2.5","Gilroy","06-085-0002","AQS","13","26",".","35","28"
"12/07/2015","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","13",".","53","32"
"12/08/2015","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","16","25","54","33"
"12/09/2015","32","NO2","San Jose - Jackson","06-085-0005","AQS","11","16",".","31","32"
"12/10/2015","29","Ozone","San Jose - Jackson","06-085-0005","AQS","11","29",".","24","25"
"12/11/2015","30","Ozone","San Jose - Jackson","06-085-0005","AQS","11","30","11","25","29"
"12/12/2015","38","PM2.5","Gilroy","06-085-0002","AQS","9","29",".","38","27"
"12/13/2015","32","PM2.5","Gilroy","06-085-0002","AQS","6","31",".","32","24"
"12/14/2015","36","NO2","San Jose - Jackson","06-085-0005","AQS","13","26","9","23","36"
"12/15/2015","35","PM2.5","Gilroy","06-085-0002","AQS","8","27",".","35","33"
"12/16/2015","32","PM2.5","Gilroy","06-085-0002","AQS","10","15",".","32","31"
"12/17/2015","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","21","19","62","35"
"12/18/2015","29","PM2.5","Gilroy","06-085-0002","AQS","11","25",".","29","23"
"12/19/2015","33","PM2.5","Gilroy","06-085-0002","AQS","11","27",".","33","30"
"12/20/2015","31","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","26","11","31","20"
"12/21/2015","25","NO2","San Jose - Jackson","06-085-0005","AQS","7","20",".","10","25"
"12/22/2015","31","Ozone","San Jose - Jackson","06-085-0005","AQS","7","31",".","24","21"
"12/23/2015","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","26","19","38","30"
"12/24/2015","42","PM2.5","Gilroy","06-085-0002","AQS","8","29",".","42","28"
"12/25/2015","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","27",".","55","25"
"12/26/2015","38","PM2.5","Gilroy","06-085-0002","AQS","9","29","9","38","29"
"12/27/2015","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","13",".","52","29"
"12/28/2015","54","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","19",".","54","30"
"12/29/2015","62","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","16","23","62","36"
"12/30/2015","48","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","18",".","48","27"
"12/31/2015","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","11","20",".","64","29"
