"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/27/2020","49","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","40","43","49","34"
"10/28/2020","56","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","44",".","56","44"
"10/29/2020","70","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","67",".","70","40"
"10/30/2020","80","Ozone","San Martin","06-085-2006","AQS","13","80","51","74","37"
"10/31/2020","84","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","77",".","84","52"
"11/01/2020","92","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","64",".","92","53"
"11/02/2020","76","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","74","51","76","53"
"11/03/2020","60","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","33",".","60","29"
"11/04/2020","45","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","28",".","45","23"
"11/05/2020","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","43","24","53","39"
"11/06/2020","38","Ozone","San Martin","06-085-2006","AQS","13","38",".","27","16"
"11/07/2020","35","Ozone","San Jose - Jackson","06-085-0005","AQS","6","35",".","28","23"
"11/08/2020","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","7","33","19","40","22"
"11/09/2020","40","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","28",".","40","29"
"11/10/2020","42","PM2.5","Gilroy","06-085-0002","AQS","8","28",".","42","25"
"11/11/2020","44","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","28","22","44","27"
"11/12/2020","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","34",".","55","35"
"11/13/2020","48","PM2.5","Gilroy","06-085-0002","AQS","8","32",".","48","22"
"11/14/2020","58","PM2.5","San Jose - Jackson","06-085-0005","AQS","13","23","20","58","23"
"11/15/2020","66","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","15","34",".","66","29"
"11/16/2020","64","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","17","36",".","64","38"
"11/17/2020","38","Ozone","Los Gatos","06-085-1001","AQS","16","38","14","33","28"
"11/18/2020","31","Ozone","San Martin","06-085-2006","AQS","8","31",".","18","24"
"11/19/2020","34","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","28",".","34","21"
"11/20/2020","55","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","26","21","55","32"
"11/21/2020","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","26",".","72","32"
"11/22/2020","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","17","25",".","63","23"
"11/23/2020","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","8","25","19","52","25"
"11/24/2020","46","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","24",".","46","29"
"11/25/2020","47","PM2.5","San Jose - Jackson","06-085-0005","AQS","9","28",".","47","24"
"11/26/2020","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","28","19","52","25"
"11/27/2020","59","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","26",".","59","29"
"11/28/2020","68","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","25",".","68","37"
"11/29/2020","79","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","31","32","79","39"
"11/30/2020","72","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","27",".","72","31"
"12/01/2020","64","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","27",".","64","37"
"12/02/2020","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","24","41","74","40"
"12/03/2020","80","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","28",".","80","40"
"12/04/2020","105","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","18","37",".","105","50"
"12/05/2020","100","PM2.5","San Jose - Jackson","06-085-0005","AQS","19","32","52","100","44"
"12/06/2020","88","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","29",".","88","31"
"12/07/2020","56","PM2.5","Gilroy","06-085-0002","AQS","16","30",".","56","32"
"12/08/2020","53","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","26","31","53","40"
"12/09/2020","81","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","21",".","81","45"
"12/10/2020","74","PM2.5","San Jose - Jackson","06-085-0005","AQS","15","26",".","74","37"
"12/11/2020","42","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","26","21","42","25"
"12/12/2020","28","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","23",".","28","20"
"12/13/2020","27","Ozone","San Jose - Jackson","06-085-0005","AQS","9","27",".","26","14"
"12/14/2020","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","26",".","38","24"
"12/15/2020","54","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","19",".","54","26"
"12/16/2020","63","PM2.5","San Jose - Jackson","06-085-0005","AQS","14","20",".","63","29"
"12/17/2020","34","Ozone","San Martin","06-085-2006","AQS","9","34","15","31","24"
"12/18/2020","52","PM2.5","San Jose - Jackson","06-085-0005","AQS","10","22","22","52","30"
"12/19/2020","40","PM2.5","Gilroy","06-085-0002","AQS","14","20",".","40","29"
"12/20/2020","79","PM2.5","San Jose - Jackson","06-085-0005","AQS","16","23","30","79","30"
"12/21/2020","42","PM2.5","Gilroy","06-085-0002","AQS","17","20",".","42","29"
"12/22/2020","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","11","29",".","55","30"
"12/23/2020","52","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","28","19","52","32"
"12/24/2020","82","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","16","24",".","82","26"
"12/25/2020","50","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","14","35",".","50","25"
"12/26/2020","38","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","32","12","38","24"
"12/27/2020","47","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","31",".","47","21"
"12/28/2020","39","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","9","31",".","39","25"
"12/29/2020","53","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","10","23","19","53","29"
"12/30/2020","55","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","13","26",".","55","27"
"12/31/2020","56","PM2.5","San Jose - Knox Avenue","06-085-0006","AQS","8","30",".","56","30"
